fishing_date,year,month,month_label,flag_state,call_sign,lon,lat,category_name,gear,fishing_effort,number,weight,cpue,sst,chl,productivity,u_oscar,v_oscar,x_wind,xywind,sla,sla_cm
11/14/2013,2013,11,Nov,Taiwan,BI2250,42.483,-5.816,Big Eye Tuna,LL,0,50,2183,Inf,28.508,NA,219.3574982,0.224607933,-0.154654453,NA,NA,NA,NA
11/14/2013,2013,11,Nov,China,BZYK7,40.6,-5.88,Yellow Fin Tuna,LL,3000,8,160,0.053333333,27.904,NA,210.3485107,0.093970105,0.056633519,-5.457339048,1.055414736,NA,NA
11/14/2013,2013,11,Nov,China,BZYK7,40.6,-5.88,Swordfish,LL,3000,3,131,0.043666667,27.904,NA,210.3485107,0.093970105,0.056633519,-5.457339048,1.055414736,NA,NA
11/14/2013,2013,11,Nov,China,BZYK7,40.6,-5.88,Big Eye Tuna,LL,3000,17,421,0.140333333,27.904,NA,210.3485107,0.093970105,0.056633519,-5.457339048,1.055414736,NA,NA
11/15/2013,2013,11,Nov,Taiwan,BI2250,42.88,-5.97,Yellow Fin Tuna,LL,0,9,198,Inf,29.103,0.114303,232.8956146,0.259352952,0.034416251,-3.529788733,2.602968216,NA,NA
11/15/2013,2013,11,Nov,Taiwan,BI2250,42.88,-5.97,Swordfish,LL,0,1,32,Inf,29.103,0.114303,232.8956146,0.259352952,0.034416251,-3.529788733,2.602968216,NA,NA
11/15/2013,2013,11,Nov,Taiwan,BI2250,42.88,-5.97,Big Eye Tuna,LL,0,36,2879,Inf,29.103,0.114303,232.8956146,0.259352952,0.034416251,-3.529788733,2.602968216,NA,NA
11/15/2013,2013,11,Nov,Taiwan,BI2250,42.883,-5.916,Yellow Fin Tuna,LL,0,5,198,Inf,29.222,0.113614999,231.578064,0.175358651,0.062565494,-3.529788733,2.602968216,NA,NA
11/15/2013,2013,11,Nov,Taiwan,BI2250,42.883,-5.916,Big Eye Tuna,LL,0,66,2879,Inf,29.222,0.113614999,231.578064,0.175358651,0.062565494,-3.529788733,2.602968216,NA,NA
11/15/2013,2013,11,Nov,Taiwan,BI2250,42.883,-5.916,Swordfish,LL,0,1,32,Inf,29.222,0.113614999,231.578064,0.175358651,0.062565494,-3.529788733,2.602968216,NA,NA
11/15/2013,2013,11,Nov,China,BZYK7,40.75,-5.66,Yellow Fin Tuna,LL,3000,11,255,0.085,28.324,0.099554498,210.4760208,0.147365603,-0.088126615,-4.031125188,1.006883293,NA,NA
11/15/2013,2013,11,Nov,China,BZYK7,40.75,-5.66,Swordfish,LL,3000,4,195,0.065,28.324,0.099554498,210.4760208,0.147365603,-0.088126615,-4.031125188,1.006883293,NA,NA
11/15/2013,2013,11,Nov,China,BZYK7,40.75,-5.66,Big Eye Tuna,LL,3000,23,1286,0.428666667,28.324,0.099554498,210.4760208,0.147365603,-0.088126615,-4.031125188,1.006883293,NA,NA
11/16/2013,2013,11,Nov,Taiwan,BI2250,42.61,-5.85,Yellow Fin Tuna,LL,0,10,327,Inf,28.947,NA,218.9439621,0.195588635,-0.024674044,NA,NA,NA,NA
11/16/2013,2013,11,Nov,Taiwan,BI2250,42.61,-5.85,Swordfish,LL,0,1,34,Inf,28.947,NA,218.9439621,0.195588635,-0.024674044,NA,NA,NA,NA
11/16/2013,2013,11,Nov,Taiwan,BI2250,42.61,-5.85,Big Eye Tuna,LL,0,22,1832,Inf,28.947,NA,218.9439621,0.195588635,-0.024674044,NA,NA,NA,NA
11/16/2013,2013,11,Nov,Taiwan,BI2250,42.616,-5.85,Yellow Fin Tuna,LL,0,11,327,Inf,28.935,NA,218.9439621,0.195588635,-0.024674044,NA,NA,NA,NA
11/16/2013,2013,11,Nov,Taiwan,BI2250,42.616,-5.85,Big Eye Tuna,LL,0,52,1832,Inf,28.935,NA,218.9439621,0.195588635,-0.024674044,NA,NA,NA,NA
11/16/2013,2013,11,Nov,Taiwan,BI2250,42.616,-5.85,Swordfish,LL,0,1,34,Inf,28.935,NA,218.9439621,0.195588635,-0.024674044,NA,NA,NA,NA
11/16/2013,2013,11,Nov,China,BZYK7,40.15,-5.41,Yellow Fin Tuna,LL,3000,4,75,0.025,28.602,NA,222.7553635,0.049367683,0.221772439,-2.680677891,4.187999725,NA,NA
11/16/2013,2013,11,Nov,China,BZYK7,40.15,-5.41,Swordfish,LL,3000,3,120,0.04,28.602,NA,222.7553635,0.049367683,0.221772439,-2.680677891,4.187999725,NA,NA
11/16/2013,2013,11,Nov,China,BZYK7,40.15,-5.41,Big Eye Tuna,LL,3000,29,1376,0.458666667,28.602,NA,222.7553635,0.049367683,0.221772439,-2.680677891,4.187999725,NA,NA
11/17/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.83,Yellow Fin Tuna,LL,0,6,82,Inf,29.146,0.080144502,223.4117279,0.175358651,0.062565494,-5.385101795,0.893628687,NA,NA
11/17/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.83,Swordfish,LL,0,0,0,NA,29.146,0.080144502,223.4117279,0.175358651,0.062565494,-5.385101795,0.893628687,NA,NA
11/17/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.83,Big Eye Tuna,LL,0,52,3061,Inf,29.146,0.080144502,223.4117279,0.175358651,0.062565494,-5.385101795,0.893628687,NA,NA
11/17/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.833,Yellow Fin Tuna,LL,0,3,82,Inf,29.146,0.080144502,223.4117279,0.175358651,0.062565494,-5.385101795,0.893628687,NA,NA
11/17/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.833,Big Eye Tuna,LL,0,75,3062,Inf,29.146,0.080144502,223.4117279,0.175358651,0.062565494,-5.385101795,0.893628687,NA,NA
11/17/2013,2013,11,Nov,China,BZYK7,40.15,-4.7,Yellow Fin Tuna,LL,3000,6,166,0.055333333,28.768,NA,229.2671127,-0.070257369,0.253851858,NA,NA,NA,NA
11/17/2013,2013,11,Nov,China,BZYK7,40.15,-4.7,Swordfish,LL,3000,4,125,0.041666667,28.768,NA,229.2671127,-0.070257369,0.253851858,NA,NA,NA,NA
11/17/2013,2013,11,Nov,China,BZYK7,40.15,-4.7,Big Eye Tuna,LL,3000,31,1154,0.384666667,28.768,NA,229.2671127,-0.070257369,0.253851858,NA,NA,NA,NA
11/18/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.58,Yellow Fin Tuna,LL,0,0,0,NA,29.065,NA,203.6120605,-0.012835794,0.07438877,-5.129374743,1.327983797,NA,NA
11/18/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.58,Swordfish,LL,0,8,168,Inf,29.065,NA,203.6120605,-0.012835794,0.07438877,-5.129374743,1.327983797,NA,NA
11/18/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.58,Big Eye Tuna,LL,0,43,2076,Inf,29.065,NA,203.6120605,-0.012835794,0.07438877,-5.129374743,1.327983797,NA,NA
11/18/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.583,Big Eye Tuna,LL,0,58,2076,Inf,29.065,NA,203.6120605,-0.012835794,0.07438877,-5.129374743,1.327983797,NA,NA
11/18/2013,2013,11,Nov,Taiwan,BI2250,42.75,-5.583,Swordfish,LL,0,2,168,Inf,29.065,NA,203.6120605,-0.012835794,0.07438877,-5.129374743,1.327983797,NA,NA
11/18/2013,2013,11,Nov,China,BZYK7,40.52,-4.7,Yellow Fin Tuna,LL,3000,9,263,0.087666667,28.938,NA,226.6931381,-0.10034034,0.157621217,-2.650083065,-1.392445326,NA,NA
11/18/2013,2013,11,Nov,China,BZYK7,40.52,-4.7,Swordfish,LL,3000,4,121,0.040333333,28.938,NA,226.6931381,-0.10034034,0.157621217,-2.650083065,-1.392445326,NA,NA
11/18/2013,2013,11,Nov,China,BZYK7,40.52,-4.7,Big Eye Tuna,LL,3000,30,1041,0.347,28.938,NA,226.6931381,-0.10034034,0.157621217,-2.650083065,-1.392445326,NA,NA
11/19/2013,2013,11,Nov,Taiwan,BI2250,42.91,-5.34,Yellow Fin Tuna,LL,0,3,56,Inf,28.978,NA,199.7977448,-0.047495107,0.109766255,NA,NA,NA,NA
11/19/2013,2013,11,Nov,Taiwan,BI2250,42.91,-5.34,Swordfish,LL,0,3,144,Inf,28.978,NA,199.7977448,-0.047495107,0.109766255,NA,NA,NA,NA
11/19/2013,2013,11,Nov,Taiwan,BI2250,42.91,-5.34,Big Eye Tuna,LL,0,39,2898,Inf,28.978,NA,199.7977448,-0.047495107,0.109766255,NA,NA,NA,NA
11/19/2013,2013,11,Nov,Taiwan,BI2250,42.916,-5.35,Yellow Fin Tuna,LL,0,1,56,Inf,28.98,NA,199.2815704,-0.047495107,0.109766255,NA,NA,NA,NA
11/19/2013,2013,11,Nov,Taiwan,BI2250,42.916,-5.35,Big Eye Tuna,LL,0,71,2898,Inf,28.98,NA,199.2815704,-0.047495107,0.109766255,NA,NA,NA,NA
11/19/2013,2013,11,Nov,Taiwan,BI2250,42.916,-5.35,Swordfish,LL,0,2,144,Inf,28.98,NA,199.2815704,-0.047495107,0.109766255,NA,NA,NA,NA
11/19/2013,2013,11,Nov,China,BZYK7,40.34,-5.83,Yellow Fin Tuna,LL,3000,7,145,0.048333333,28.207,NA,208.6088715,0.082763349,0.256747525,-5.689813375,-2.147186399,NA,NA
11/19/2013,2013,11,Nov,China,BZYK7,40.34,-5.83,Swordfish,LL,3000,4,187,0.062333333,28.207,NA,208.6088715,0.082763349,0.256747525,-5.689813375,-2.147186399,NA,NA
11/19/2013,2013,11,Nov,China,BZYK7,40.34,-5.83,Big Eye Tuna,LL,3000,26,1155,0.385,28.207,NA,208.6088715,0.082763349,0.256747525,-5.689813375,-2.147186399,NA,NA
11/20/2013,2013,11,Nov,Taiwan,BI2250,42.95,-5.21,Yellow Fin Tuna,LL,0,2,34,Inf,29.006,NA,201.5814133,-0.103260959,0.106564048,-4.637229681,0.321762294,NA,NA
11/20/2013,2013,11,Nov,Taiwan,BI2250,42.95,-5.21,Swordfish,LL,0,5,371,Inf,29.006,NA,201.5814133,-0.103260959,0.106564048,-4.637229681,0.321762294,NA,NA
11/20/2013,2013,11,Nov,Taiwan,BI2250,42.95,-5.21,Big Eye Tuna,LL,0,29,1575,Inf,29.006,NA,201.5814133,-0.103260959,0.106564048,-4.637229681,0.321762294,NA,NA
11/20/2013,2013,11,Nov,Taiwan,BI2250,42.95,-5.216,Yellow Fin Tuna,LL,0,1,34,Inf,29.021,NA,201.5814133,-0.103260959,0.106564048,-4.637229681,0.321762294,NA,NA
11/20/2013,2013,11,Nov,Taiwan,BI2250,42.95,-5.216,Big Eye Tuna,LL,0,19,1575,Inf,29.021,NA,201.5814133,-0.103260959,0.106564048,-4.637229681,0.321762294,NA,NA
11/20/2013,2013,11,Nov,Taiwan,BI2250,42.95,-5.216,Swordfish,LL,0,6,371,Inf,29.021,NA,201.5814133,-0.103260959,0.106564048,-4.637229681,0.321762294,NA,NA
11/20/2013,2013,11,Nov,China,BZYK7,42.38,-5.08,Yellow Fin Tuna,LL,3000,2,119,0.039666667,29.039,NA,210.4082642,-0.1782535,-0.17494935,-4.211878061,0.644973695,NA,NA
11/20/2013,2013,11,Nov,China,BZYK7,42.38,-5.08,Swordfish,LL,3000,14,711,0.237,29.039,NA,210.4082642,-0.1782535,-0.17494935,-4.211878061,0.644973695,NA,NA
11/20/2013,2013,11,Nov,China,BZYK7,42.38,-5.08,Big Eye Tuna,LL,3000,24,935,0.311666667,29.039,NA,210.4082642,-0.1782535,-0.17494935,-4.211878061,0.644973695,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BH3057,42.08,-6.21,Yellow Fin Tuna,LL,3000,9,106,0.035333333,29.105,NA,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BH3057,42.08,-6.21,Swordfish,LL,3000,1,78,0.026,29.105,NA,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BH3057,42.08,-6.21,Big Eye Tuna,LL,3000,64,3274,1.091333333,29.105,NA,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BH3103,42.08,-6.21,Yellow Fin Tuna,LL,3000,13,106,0.035333333,29.105,NA,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BH3103,42.08,-6.21,Swordfish,LL,3000,1,78,0.026,29.105,NA,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BH3103,42.08,-6.21,Big Eye Tuna,LL,3000,102,3274,1.091333333,29.105,NA,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BI2250,42.76,-6.15,Yellow Fin Tuna,LL,0,6,132,Inf,29.205,0.085827999,242.987442,0.289910265,0.048420027,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BI2250,42.76,-6.15,Big Eye Tuna,LL,0,61,1721,Inf,29.205,0.085827999,242.987442,0.289910265,0.048420027,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BI2250,42.766,-6.15,Yellow Fin Tuna,LL,0,3,132,Inf,29.205,0.085827999,242.987442,0.289910265,0.048420027,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BI2250,42.766,-6.15,Big Eye Tuna,LL,0,42,1721,Inf,29.205,0.085827999,242.987442,0.289910265,0.048420027,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BI2399,43.16,-7.08,Yellow Fin Tuna,LL,3000,8,128,0.042666667,28.855,0.068642501,221.4955215,0.157523311,-0.005626375,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BI2399,43.16,-7.08,Swordfish,LL,3000,4,170,0.056666667,28.855,0.068642501,221.4955215,0.157523311,-0.005626375,NA,NA,NA,NA
11/21/2013,2013,11,Nov,Taiwan,BI2399,43.16,-7.08,Big Eye Tuna,LL,3000,103,5563,1.854333333,28.855,0.068642501,221.4955215,0.157523311,-0.005626375,NA,NA,NA,NA
11/21/2013,2013,11,Nov,China,BZSC3,43.16,-7.05,Yellow Fin Tuna,LL,3400,3,128,0.037647059,28.888,0.068071,218.5694199,0.183506313,0.003798037,NA,NA,NA,NA
11/21/2013,2013,11,Nov,China,BZSC3,43.16,-7.05,Swordfish,LL,3400,2,170,0.05,28.888,0.068071,218.5694199,0.183506313,0.003798037,NA,NA,NA,NA
11/21/2013,2013,11,Nov,China,BZSC3,43.16,-7.05,Big Eye Tuna,LL,3400,87,5563,1.636176471,28.888,0.068071,218.5694199,0.183506313,0.003798037,NA,NA,NA,NA
11/21/2013,2013,11,Nov,China,BZSC4,40.666,-7.5,Yellow Fin Tuna,LL,2720,9,592,0.217647059,28.645,NA,230.7692032,-0.036564884,0.394105836,-4.533905029,-1.447105467,NA,NA
11/21/2013,2013,11,Nov,China,BZSC4,40.666,-7.5,Big Eye Tuna,LL,2720,23,795,0.292279412,28.645,NA,230.7692032,-0.036564884,0.394105836,-4.533905029,-1.447105467,NA,NA
11/21/2013,2013,11,Nov,China,BZSC4,40.666,-7.5,Swordfish,LL,2720,3,158,0.058088235,28.645,NA,230.7692032,-0.036564884,0.394105836,-4.533905029,-1.447105467,NA,NA
11/21/2013,2013,11,Nov,China,BZSC5,41.5,-7.36,Yellow Fin Tuna,LL,2720,20,592,0.217647059,28.752,NA,218.6180115,0.128406825,-0.173120376,-3.37104857,-0.295943901,NA,NA
11/21/2013,2013,11,Nov,China,BZSC5,41.5,-7.36,Swordfish,LL,2720,2,158,0.058088235,28.752,NA,218.6180115,0.128406825,-0.173120376,-3.37104857,-0.295943901,NA,NA
11/21/2013,2013,11,Nov,China,BZSC5,41.5,-7.36,Big Eye Tuna,LL,2720,33,795,0.292279412,28.752,NA,218.6180115,0.128406825,-0.173120376,-3.37104857,-0.295943901,NA,NA
11/21/2013,2013,11,Nov,China,BZYK7,40.81,-5.4,Yellow Fin Tuna,LL,3000,11,264,0.088,28.171,NA,219.5982056,0.132559856,-0.137120898,-4.56220603,-1.397756398,NA,NA
11/21/2013,2013,11,Nov,China,BZYK7,40.81,-5.4,Swordfish,LL,3000,5,308,0.102666667,28.171,NA,219.5982056,0.132559856,-0.137120898,-4.56220603,-1.397756398,NA,NA
11/21/2013,2013,11,Nov,China,BZYK7,40.81,-5.4,Big Eye Tuna,LL,3000,23,1241,0.413666667,28.171,NA,219.5982056,0.132559856,-0.137120898,-4.56220603,-1.397756398,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BH3057,42.08,-6.21,Yellow Fin Tuna,LL,3000,1,28,0.009333333,28.941,0.093285002,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BH3057,42.08,-6.21,Swordfish,LL,3000,3,146,0.048666667,28.941,0.093285002,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BH3057,42.08,-6.21,Big Eye Tuna,LL,3000,19,2148,0.716,28.941,0.093285002,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BH3103,42.08,-6.21,Yellow Fin Tuna,LL,3000,2,28,0.009333333,28.941,0.093285002,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BH3103,42.08,-6.21,Swordfish,LL,3000,5,146,0.048666667,28.941,0.093285002,238.9639206,0.361593702,-0.280366993,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2250,42.77,-6.16,Yellow Fin Tuna,LL,0,2,43,Inf,28.839,0.086929999,242.6477814,0.289910265,0.048420027,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2250,42.77,-6.16,Swordfish,LL,0,1,76,Inf,28.839,0.086929999,242.6477814,0.289910265,0.048420027,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2250,42.77,-6.16,Big Eye Tuna,LL,0,53,1962,Inf,28.839,0.086929999,242.6477814,0.289910265,0.048420027,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2250,42.783,-6.166,Yellow Fin Tuna,LL,0,1,43,Inf,28.839,0.086929999,242.6477814,0.289910265,0.048420027,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2250,42.783,-6.166,Big Eye Tuna,LL,0,47,1962,Inf,28.839,0.086929999,242.6477814,0.289910265,0.048420027,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2250,42.783,-6.166,Swordfish,LL,0,2,76,Inf,28.839,0.086929999,242.6477814,0.289910265,0.048420027,NA,NA,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2399,43.16,-7.34,Yellow Fin Tuna,LL,3000,9,108,0.036,28.597,0.064776,225.416275,0.144918904,-0.011411625,-3.92920053,0.83170259,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2399,43.16,-7.34,Swordfish,LL,3000,1,81,0.027,28.597,0.064776,225.416275,0.144918904,-0.011411625,-3.92920053,0.83170259,NA,NA
11/22/2013,2013,11,Nov,Taiwan,BI2399,43.16,-7.34,Big Eye Tuna,LL,3000,33,2267,0.755666667,28.597,0.064776,225.416275,0.144918904,-0.011411625,-3.92920053,0.83170259,NA,NA
11/22/2013,2013,11,Nov,China,BZSC3,43.16,-7.34,Yellow Fin Tuna,LL,3400,2,108,0.031764706,28.597,0.064776,225.416275,0.144918904,-0.011411625,-3.92920053,0.83170259,NA,NA
11/22/2013,2013,11,Nov,China,BZSC3,43.16,-7.34,Swordfish,LL,3400,1,81,0.023823529,28.597,0.064776,225.416275,0.144918904,-0.011411625,-3.92920053,0.83170259,NA,NA
11/22/2013,2013,11,Nov,China,BZSC3,43.16,-7.34,Big Eye Tuna,LL,3400,39,2267,0.666764706,28.597,0.064776,225.416275,0.144918904,-0.011411625,-3.92920053,0.83170259,NA,NA
11/22/2013,2013,11,Nov,China,BZSC4,41.5,-7.416,Yellow Fin Tuna,LL,2720,3,123,0.045220588,28.824,0.086522996,218.6487732,0.090400819,-0.173120376,NA,NA,NA,NA
11/22/2013,2013,11,Nov,China,BZSC4,41.5,-7.416,Big Eye Tuna,LL,2720,20,755,0.277573529,28.824,0.086522996,218.6487732,0.090400819,-0.173120376,NA,NA,NA,NA
11/22/2013,2013,11,Nov,China,BZSC5,41.5,-7.36,Yellow Fin Tuna,LL,2720,7,123,0.045220588,28.912,0.086522996,218.6180115,0.128406825,-0.173120376,NA,NA,NA,NA
11/22/2013,2013,11,Nov,China,BZSC5,41.5,-7.36,Big Eye Tuna,LL,2720,28,755,0.277573529,28.912,0.086522996,218.6180115,0.128406825,-0.173120376,NA,NA,NA,NA
11/22/2013,2013,11,Nov,China,BZYK7,42.06,-5.86,Yellow Fin Tuna,LL,3000,8,342,0.114,28.702,0.098049998,231.1258621,0.276968961,-0.408740084,NA,NA,NA,NA
11/22/2013,2013,11,Nov,China,BZYK7,42.06,-5.86,Swordfish,LL,3000,3,195,0.065,28.702,0.098049998,231.1258621,0.276968961,-0.408740084,NA,NA,NA,NA
11/22/2013,2013,11,Nov,China,BZYK7,42.06,-5.86,Big Eye Tuna,LL,3000,22,1031,0.343666667,28.702,0.098049998,231.1258621,0.276968961,-0.408740084,NA,NA,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BH3057,42,-6.21,Yellow Fin Tuna,LL,3000,9,146,0.048666667,28.851,NA,238.7193375,0.354533125,-0.359125506,-3.963306427,2.703017116,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BH3057,42,-6.21,Swordfish,LL,3000,5,125,0.041666667,28.851,NA,238.7193375,0.354533125,-0.359125506,-3.963306427,2.703017116,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BH3057,42,-6.21,Big Eye Tuna,LL,3000,22,1624,0.541333333,28.851,NA,238.7193375,0.354533125,-0.359125506,-3.963306427,2.703017116,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BH3103,42,-6.21,Yellow Fin Tuna,LL,3000,4,28,0.009333333,28.851,NA,238.7193375,0.354533125,-0.359125506,-3.963306427,2.703017116,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BH3103,42,-6.21,Swordfish,LL,3000,5,125,0.041666667,28.851,NA,238.7193375,0.354533125,-0.359125506,-3.963306427,2.703017116,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BH3103,42,-6.21,Big Eye Tuna,LL,3000,49,1624,0.541333333,28.851,NA,238.7193375,0.354533125,-0.359125506,-3.963306427,2.703017116,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2250,42.53,-6.16,Yellow Fin Tuna,LL,0,16,81,Inf,28.905,NA,244.9293365,0.345653352,-0.133745193,-3.218950868,2.588522673,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2250,42.53,-6.16,Swordfish,LL,0,1,95,Inf,28.905,NA,244.9293365,0.345653352,-0.133745193,-3.218950868,2.588522673,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2250,42.53,-6.16,Big Eye Tuna,LL,0,30,1429,Inf,28.905,NA,244.9293365,0.345653352,-0.133745193,-3.218950868,2.588522673,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2250,42.533,-6.166,Yellow Fin Tuna,LL,0,1,81,Inf,28.899,NA,244.9293365,0.345653352,-0.133745193,-3.218950868,2.588522673,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2250,42.533,-6.166,Big Eye Tuna,LL,0,35,1429,Inf,28.899,NA,244.9293365,0.345653352,-0.133745193,-3.218950868,2.588522673,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2250,42.533,-6.166,Swordfish,LL,0,2,95,Inf,28.899,NA,244.9293365,0.345653352,-0.133745193,-3.218950868,2.588522673,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2399,43.06,-7.45,Swordfish,LL,3000,1,61,0.020333333,28.509,NA,217.1540604,0.144083914,-0.054578774,-5.312328339,2.443090439,NA,NA
11/23/2013,2013,11,Nov,Taiwan,BI2399,43.06,-7.45,Big Eye Tuna,LL,3000,28,2761,0.920333333,28.509,NA,217.1540604,0.144083914,-0.054578774,-5.312328339,2.443090439,NA,NA
11/23/2013,2013,11,Nov,China,BZSC3,43.06,-7.45,Swordfish,LL,3400,1,61,0.017941176,28.509,NA,217.1540604,0.144083914,-0.054578774,-5.312328339,2.443090439,NA,NA
11/23/2013,2013,11,Nov,China,BZSC3,43.06,-7.45,Big Eye Tuna,LL,3400,46,2761,0.812058824,28.509,NA,217.1540604,0.144083914,-0.054578774,-5.312328339,2.443090439,NA,NA
11/23/2013,2013,11,Nov,China,BZSC4,42.333,-7.383,Yellow Fin Tuna,LL,2720,2,74,0.027205882,28.822,NA,208.6808319,0.116604654,-0.223230806,-5.223620176,2.503354788,NA,NA
11/23/2013,2013,11,Nov,China,BZSC4,42.333,-7.383,Big Eye Tuna,LL,2720,45,1920,0.705882353,28.822,NA,208.6808319,0.116604654,-0.223230806,-5.223620176,2.503354788,NA,NA
11/23/2013,2013,11,Nov,China,BZSC4,42.333,-7.383,Swordfish,LL,2720,4,98,0.036029412,28.822,NA,208.6808319,0.116604654,-0.223230806,-5.223620176,2.503354788,NA,NA
11/23/2013,2013,11,Nov,China,BZSC5,41.55,-7.38,Yellow Fin Tuna,LL,2720,2,74,0.027205882,28.869,NA,218.415802,0.128406825,-0.173120376,-4.434679031,1.913847566,NA,NA
11/23/2013,2013,11,Nov,China,BZSC5,41.55,-7.38,Swordfish,LL,2720,1,98,0.036029412,28.869,NA,218.415802,0.128406825,-0.173120376,-4.434679031,1.913847566,NA,NA
11/23/2013,2013,11,Nov,China,BZSC5,41.55,-7.38,Big Eye Tuna,LL,2720,75,1920,0.705882353,28.869,NA,218.415802,0.128406825,-0.173120376,-4.434679031,1.913847566,NA,NA
11/23/2013,2013,11,Nov,China,BZYK7,42.33,-6.48,Yellow Fin Tuna,LL,3000,7,263,0.087666667,28.875,NA,232.5728912,0.382077199,-0.22746569,-3.83958602,2.881933331,NA,NA
11/23/2013,2013,11,Nov,China,BZYK7,42.33,-6.48,Swordfish,LL,3000,9,423,0.141,28.875,NA,232.5728912,0.382077199,-0.22746569,-3.83958602,2.881933331,NA,NA
11/23/2013,2013,11,Nov,China,BZYK7,42.33,-6.48,Big Eye Tuna,LL,3000,18,978,0.326,28.875,NA,232.5728912,0.382077199,-0.22746569,-3.83958602,2.881933331,NA,NA
11/24/2013,2013,11,Nov,Taiwan,BH3057,42,-6.2,Yellow Fin Tuna,LL,3000,9,143,0.047666667,29.103,0.117464002,238.7193375,0.367428918,-0.337137208,-6.32918644,4.517475009,NA,NA
11/24/2013,2013,11,Nov,Taiwan,BH3057,42,-6.2,Swordfish,LL,3000,1,51,0.017,29.103,0.117464002,238.7193375,0.367428918,-0.337137208,-6.32918644,4.517475009,NA,NA
11/24/2013,2013,11,Nov,Taiwan,BH3057,42,-6.2,Big Eye Tuna,LL,3000,16,979,0.326333333,29.103,0.117464002,238.7193375,0.367428918,-0.337137208,-6.32918644,4.517475009,NA,NA
11/24/2013,2013,11,Nov,Taiwan,BH3103,42,-6.2,Yellow Fin Tuna,LL,3000,8,143,0.047666667,29.103,0.117464002,238.7193375,0.367428918,-0.337137208,-6.32918644,4.517475009,NA,NA
11/24/2013,2013,11,Nov,Taiwan,BH3103,42,-6.2,Swordfish,LL,3000,1,51,0.017,29.103,0.117464002,238.7193375,0.367428918,-0.337137208,-6.32918644,4.517475009,NA,NA
11/24/2013,2013,11,Nov,Taiwan,BH3103,42,-6.2,Big Eye Tuna,LL,3000,42,979,0.326333333,29.103,0.117464002,238.7193375,0.367428918,-0.337137208,-6.32918644,4.517475009,NA,NA
